Site,Year,Type,lat,lon,population,WeeklyIncome,WeeklyRent,Weekly pay,WeeklyLoanRatio,WeeklyRentRatio,No_of_Sales,Median_Price,Mean_Price
Moonee Valley City,2006,House,-37.7465015,144.9061342,107090,1066,190,336.5384615,3.167542858,5.610526316,1392,437500,483759
Moonee Valley City,2006,Units/Apartment,-37.7465015,144.9061342,107090,1066,190,238.5384615,4.468881007,5.610526316,859,310100,321621
Moonee Valley City,2006,Vacant House Block,-37.7465015,144.9061342,107090,1066,190,180.7692308,5.897021276,5.610526316,60,235000,242482
Moorabool Shire,2016,House,-37.6334256,144.1720041,31818,1391,260,182.0512821,7.640704223,5.35,436,355000,370299
Moorabool Shire,2016,Units/Apartment,-37.6334256,144.1720041,31818,1391,260,147.1794872,9.451045295,5.35,59,287000,275982
Moorabool Shire,2016,Vacant House Block,-37.6334256,144.1720041,31818,1391,260,75.38461538,18.45204082,5.35,243,147000,158496
Moorabool Shire,2015,House,-37.6334256,144.1720041,31818,1391,260,182.0512821,7.640704223,5.35,414,350000,369786
Moorabool Shire,2015,Units/Apartment,-37.6334256,144.1720041,31818,1391,260,147.1794872,9.451045295,5.35,47,280000,276063
Moorabool Shire,2015,Vacant House Block,-37.6334256,144.1720041,31818,1391,260,75.38461538,18.45204082,5.35,266,150000,154870
Moorabool Shire,2014,House,-37.6334256,144.1720041,31818,1391,260,182.0512821,7.640704223,5.35,401,338500,347179
Moorabool Shire,2014,Units/Apartment,-37.6334256,144.1720041,31818,1391,260,147.1794872,9.451045295,5.35,52,285500,291496
Moorabool Shire,2014,Vacant House Block,-37.6334256,144.1720041,31818,1391,260,75.38461538,18.45204082,5.35,277,142500,142036
Moorabool Shire,2013,House,-37.6334256,144.1720041,31818,1391,260,182.0512821,7.640704223,5.35,341,329000,331652
Moorabool Shire,2013,Units/Apartment,-37.6334256,144.1720041,31818,1391,260,147.1794872,9.451045295,5.35,49,294000,283758
Moorabool Shire,2013,Vacant House Block,-37.6334256,144.1720041,31818,1391,260,75.38461538,18.45204082,5.35,186,146900,150484
Moorabool Shire,2012,House,-37.6334256,144.1720041,31818,1391,260,182.0512821,7.640704223,5.35,310,320000,331893
Moorabool Shire,2012,Units/Apartment,-37.6334256,144.1720041,31818,1391,260,147.1794872,9.451045295,5.35,77,250000,247741
Moorabool Shire,2012,Vacant House Block,-37.6334256,144.1720041,31818,1391,260,75.38461538,18.45204082,5.35,212,142900,147702
Moorabool Shire,2011,House,-37.6334256,144.1720041,28124,1183,208,160,7.39375,5.6875,355,312000,324085
Moorabool Shire,2011,Units/Apartment,-37.6334256,144.1720041,28124,1183,208,140.7692308,8.403825135,5.6875,80,274500,246883
Moorabool Shire,2011,Vacant House Block,-37.6334256,144.1720041,28124,1183,208,71.79487179,16.4775,5.6875,341,140000,145062
Moorabool Shire,2010,House,-37.6334256,144.1720041,28124,1183,208,160,7.39375,5.6875,414,305000,309345
Moorabool Shire,2010,Units/Apartment,-37.6334256,144.1720041,28124,1183,208,140.7692308,8.403825135,5.6875,64,245000,240115
Moorabool Shire,2010,Vacant House Block,-37.6334256,144.1720041,28124,1183,208,71.79487179,16.4775,5.6875,523,118000,121895
Moorabool Shire,2009,House,-37.6334256,144.1720041,28124,1183,208,160,7.39375,5.6875,351,262500,274745
Moorabool Shire,2009,Units/Apartment,-37.6334256,144.1720041,28124,1183,208,140.7692308,8.403825135,5.6875,92,220000,215622
Moorabool Shire,2009,Vacant House Block,-37.6334256,144.1720041,28124,1183,208,71.79487179,16.4775,5.6875,383,105000,109833
Moorabool Shire,2008,House,-37.6334256,144.1720041,28124,1183,208,160,7.39375,5.6875,339,240000,248512
Moorabool Shire,2008,Units/Apartment,-37.6334256,144.1720041,28124,1183,208,140.7692308,8.403825135,5.6875,64,209500,213351
Moorabool Shire,2008,Vacant House Block,-37.6334256,144.1720041,28124,1183,208,71.79487179,16.4775,5.6875,207,97000,102186
Moorabool Shire,2007,House,-37.6334256,144.1720041,28124,1183,208,160,7.39375,5.6875,421,236000,257274
Moorabool Shire,2007,Units/Apartment,-37.6334256,144.1720041,28124,1183,208,140.7692308,8.403825135,5.6875,60,177000,181676
Moorabool Shire,2007,Vacant House Block,-37.6334256,144.1720041,28124,1183,208,71.79487179,16.4775,5.6875,161,90000,98665
Moorabool Shire,2006,House,-37.6334256,144.1720041,25474,1026,150,173.0769231,5.927999999,6.84,282,225000,236845
Moorabool Shire,2006,Units/Apartment,-37.6334256,144.1720041,25474,1026,150,92.30769231,11.115,6.84,65,120000,162330
Moorabool Shire,2006,Vacant House Block,-37.6334256,144.1720041,25474,1026,150,75.38461538,13.61020408,6.84,149,98000,114131
Moreland City,2016,House,-37.7240653,144.9501708,162558,1503,355,393.7179487,3.817453598,4.233802817,1630,767750,824630
Moreland City,2016,Units/Apartment,-37.7240653,144.9501708,162558,1503,355,238.4615385,6.302903225,4.233802817,1781,465000,493982
Moreland City,2016,Vacant House Block,-37.7240653,144.9501708,162558,1503,355,166.6666667,9.017999998,4.233802817,23,325000,353125
Moreland City,2015,House,-37.7240653,144.9501708,162558,1503,355,393.7179487,3.817453598,4.233802817,1950,690000,734729
Moreland City,2015,Units/Apartment,-37.7240653,144.9501708,162558,1503,355,238.4615385,6.302903225,4.233802817,2149,460000,480754
Moreland City,2015,Vacant House Block,-37.7240653,144.9501708,162558,1503,355,166.6666667,9.017999998,4.233802817,46,429500,409903
Moreland City,2014,House,-37.7240653,144.9501708,162558,1503,355,393.7179487,3.817453598,4.233802817,1996,650000,678006
Moreland City,2014,Units/Apartment,-37.7240653,144.9501708,162558,1503,355,238.4615385,6.302903225,4.233802817,2435,445000,462294
Moreland City,2014,Vacant House Block,-37.7240653,144.9501708,162558,1503,355,166.6666667,9.017999998,4.233802817,91,365000,392287
Moreland City,2013,House,-37.7240653,144.9501708,162558,1503,355,393.7179487,3.817453598,4.233802817,1793,591000,624895
Moreland City,2013,Units/Apartment,-37.7240653,144.9501708,162558,1503,355,238.4615385,6.302903225,4.233802817,2111,435000,443330
Moreland City,2013,Vacant House Block,-37.7240653,144.9501708,162558,1503,355,166.6666667,9.017999998,4.233802817,105,415000,379119
Moreland City,2012,House,-37.7240653,144.9501708,162558,1503,355,393.7179487,3.817453598,4.233802817,1586,550000,578141
Moreland City,2012,Units/Apartment,-37.7240653,144.9501708,162558,1503,355,238.4615385,6.302903225,4.233802817,1657,429000,433846
Moreland City,2012,Vacant House Block,-37.7240653,144.9501708,162558,1503,355,166.6666667,9.017999998,4.233802817,70,390000,360958
Moreland City,2011,House,-37.7240653,144.9501708,147241,1215,310,297.4358974,4.084913794,3.919354839,1518,580000,609688
Moreland City,2011,Units/Apartment,-37.7240653,144.9501708,147241,1215,310,215.3846154,5.641071428,3.919354839,1626,420000,443196
Moreland City,2011,Vacant House Block,-37.7240653,144.9501708,147241,1215,310,187.4358974,6.482216144,3.919354839,45,365500,402425
Moreland City,2010,House,-37.7240653,144.9501708,147241,1215,310,297.4358974,4.084913794,3.919354839,1689,600000,626259
Moreland City,2010,Units/Apartment,-37.7240653,144.9501708,147241,1215,310,215.3846154,5.641071428,3.919354839,1567,425000,451153
Moreland City,2010,Vacant House Block,-37.7240653,144.9501708,147241,1215,310,187.4358974,6.482216144,3.919354839,27,283000,368814
Moreland City,2009,House,-37.7240653,144.9501708,147241,1215,310,297.4358974,4.084913794,3.919354839,1875,506000,536042
Moreland City,2009,Units/Apartment,-37.7240653,144.9501708,147241,1215,310,215.3846154,5.641071428,3.919354839,1975,396000,404324
Moreland City,2009,Vacant House Block,-37.7240653,144.9501708,147241,1215,310,187.4358974,6.482216144,3.919354839,66,212500,256852
Moreland City,2008,House,-37.7240653,144.9501708,147241,1215,310,297.4358974,4.084913794,3.919354839,1614,462750,490052
Moreland City,2008,Units/Apartment,-37.7240653,144.9501708,147241,1215,310,215.3846154,5.641071428,3.919354839,1514,356500,364638
Moreland City,2008,Vacant House Block,-37.7240653,144.9501708,147241,1215,310,187.4358974,6.482216144,3.919354839,72,187750,206935
Moreland City,2007,House,-37.7240653,144.9501708,147241,1215,310,297.4358974,4.084913794,3.919354839,2167,420000,449281
Moreland City,2007,Units/Apartment,-37.7240653,144.9501708,147241,1215,310,215.3846154,5.641071428,3.919354839,1883,325000,338864
Moreland City,2007,Vacant House Block,-37.7240653,144.9501708,147241,1215,310,187.4358974,6.482216144,3.919354839,96,179500,191900
Moreland City,2006,House,-37.7240653,144.9501708,135764,931,196,277.6923077,3.352631579,4.75,1911,361000,377841
Moreland City,2006,Units/Apartment,-37.7240653,144.9501708,135764,931,196,207.6923077,4.482592592,4.75,1127,270000,292118
Moreland City,2006,Vacant House Block,-37.7240653,144.9501708,135764,931,196,141.1538462,6.595640325,4.75,58,183500,194138
Mornington Peninsula Shire,2016,House,-38.2854053,145.093449,154999,1276,310,320.5128205,3.98112,4.116129032,4051,625000,767360
Mornington Peninsula Shire,2016,Units/Apartment,-38.2854053,145.093449,154999,1276,310,227.3076923,5.613536379,4.116129032,1030,443250,503427
Mornington Peninsula Shire,2016,Vacant House Block,-38.2854053,145.093449,154999,1276,310,178.2051282,7.16028777,4.116129032,360,347500,404811
Mornington Peninsula Shire,2015,House,-38.2854053,145.093449,154999,1276,310,320.5128205,3.98112,4.116129032,4406,570000,689447
Mornington Peninsula Shire,2015,Units/Apartment,-38.2854053,145.093449,154999,1276,310,227.3076923,5.613536379,4.116129032,1126,395000,436239
Mornington Peninsula Shire,2015,Vacant House Block,-38.2854053,145.093449,154999,1276,310,178.2051282,7.16028777,4.116129032,408,280000,348409
Mornington Peninsula Shire,2014,House,-38.2854053,145.093449,154999,1276,310,320.5128205,3.98112,4.116129032,4047,530000,627067
Mornington Peninsula Shire,2014,Units/Apartment,-38.2854053,145.093449,154999,1276,310,227.3076923,5.613536379,4.116129032,1035,390000,423331
Mornington Peninsula Shire,2014,Vacant House Block,-38.2854053,145.093449,154999,1276,310,178.2051282,7.16028777,4.116129032,415,284250,340216
Mornington Peninsula Shire,2013,House,-38.2854053,145.093449,154999,1276,310,320.5128205,3.98112,4.116129032,3595,500000,600379
Mornington Peninsula Shire,2013,Units/Apartment,-38.2854053,145.093449,154999,1276,310,227.3076923,5.613536379,4.116129032,965,380000,422243
Mornington Peninsula Shire,2013,Vacant House Block,-38.2854053,145.093449,154999,1276,310,178.2051282,7.16028777,4.116129032,479,247000,276929
Mornington Peninsula Shire,2012,House,-38.2854053,145.093449,154999,1276,310,320.5128205,3.98112,4.116129032,3289,485000,567048
Mornington Peninsula Shire,2012,Units/Apartment,-38.2854053,145.093449,154999,1276,310,227.3076923,5.613536379,4.116129032,854,365000,415400
Mornington Peninsula Shire,2012,Vacant House Block,-38.2854053,145.093449,154999,1276,310,178.2051282,7.16028777,4.116129032,317,280000,303056
Mornington Peninsula Shire,2011,House,-38.2854053,145.093449,144608,1054,260,256.4102564,4.1106,4.053846154,3185,500000,627585
Mornington Peninsula Shire,2011,Units/Apartment,-38.2854053,145.093449,144608,1054,260,187.1794872,5.630958903,4.053846154,824,365000,427176
Mornington Peninsula Shire,2011,Vacant House Block,-38.2854053,145.093449,144608,1054,260,145.2564103,7.256134155,4.053846154,352,283250,351431
Mornington Peninsula Shire,2010,House,-38.2854053,145.093449,144608,1054,260,256.4102564,4.1106,4.053846154,3940,480000,584971
Mornington Peninsula Shire,2010,Units/Apartment,-38.2854053,145.093449,144608,1054,260,187.1794872,5.630958903,4.053846154,1088,355000,404632
Mornington Peninsula Shire,2010,Vacant House Block,-38.2854053,145.093449,144608,1054,260,145.2564103,7.256134155,4.053846154,464,255000,299472
Mornington Peninsula Shire,2009,House,-38.2854053,145.093449,144608,1054,260,256.4102564,4.1106,4.053846154,4131,409000,489915
Mornington Peninsula Shire,2009,Units/Apartment,-38.2854053,145.093449,144608,1054,260,187.1794872,5.630958903,4.053846154,1065,320000,350134
Mornington Peninsula Shire,2009,Vacant House Block,-38.2854053,145.093449,144608,1054,260,145.2564103,7.256134155,4.053846154,540,200000,231790
Mornington Peninsula Shire,2008,House,-38.2854053,145.093449,144608,1054,260,256.4102564,4.1106,4.053846154,3417,390000,495870
Mornington Peninsula Shire,2008,Units/Apartment,-38.2854053,145.093449,144608,1054,260,187.1794872,5.630958903,4.053846154,796,303500,343430
Mornington Peninsula Shire,2008,Vacant House Block,-38.2854053,145.093449,144608,1054,260,145.2564103,7.256134155,4.053846154,351,185000,223233
Mornington Peninsula Shire,2007,House,-38.2854053,145.093449,144608,1054,260,256.4102564,4.1106,4.053846154,5216,356050,446732
Mornington Peninsula Shire,2007,Units/Apartment,-38.2854053,145.093449,144608,1054,260,187.1794872,5.630958903,4.053846154,1033,300000,352814
Mornington Peninsula Shire,2007,Vacant House Block,-38.2854053,145.093449,144608,1054,260,145.2564103,7.256134155,4.053846154,787,158000,191756
Mornington Peninsula Shire,2006,House,-38.2854053,145.093449,136482,914,175,253.8461538,3.600606061,5.222857143,4102,330000,415714
Mornington Peninsula Shire,2006,Units/Apartment,-38.2854053,145.093449,136482,914,175,201.5384615,4.535114505,5.222857143,719,262000,334267
Mornington Peninsula Shire,2006,Vacant House Block,-38.2854053,145.093449,136482,914,175,123.0769231,7.426249999,5.222857143,775,160000,186170
Mount Alexander Shire,2016,House,-37.0353437,144.1720041,18761,1002,250,206.1282051,4.86105237,4.008,295,401950,426073
Mount Alexander Shire,2016,Units/Apartment,-37.0353437,144.1720041,18761,1002,250,165.3846154,6.058604651,4.008,24,322500,307875
Mount Alexander Shire,2016,Vacant House Block,-37.0353437,144.1720041,18761,1002,250,66.66666667,15.03,4.008,73,130000,136219
Mount Alexander Shire,2015,House,-37.0353437,144.1720041,18761,1002,250,206.1282051,4.86105237,4.008,261,372500,387513
Mount Alexander Shire,2015,Units/Apartment,-37.0353437,144.1720041,18761,1002,250,165.3846154,6.058604651,4.008,30,312500,326166
Mount Alexander Shire,2015,Vacant House Block,-37.0353437,144.1720041,18761,1002,250,66.66666667,15.03,4.008,85,123000,123897
Mount Alexander Shire,2014,House,-37.0353437,144.1720041,18761,1002,250,206.1282051,4.86105237,4.008,275,345000,378108
Mount Alexander Shire,2014,Units/Apartment,-37.0353437,144.1720041,18761,1002,250,165.3846154,6.058604651,4.008,18,257500,261897
Mount Alexander Shire,2014,Vacant House Block,-37.0353437,144.1720041,18761,1002,250,66.66666667,15.03,4.008,79,125000,127440
Mount Alexander Shire,2013,House,-37.0353437,144.1720041,18761,1002,250,206.1282051,4.86105237,4.008,290,352500,364992
Mount Alexander Shire,2013,Units/Apartment,-37.0353437,144.1720041,18761,1002,250,165.3846154,6.058604651,4.008,26,295000,284855
Mount Alexander Shire,2013,Vacant House Block,-37.0353437,144.1720041,18761,1002,250,66.66666667,15.03,4.008,79,122500,118829
Mount Alexander Shire,2012,House,-37.0353437,144.1720041,18761,1002,250,206.1282051,4.86105237,4.008,232,325000,349638
Mount Alexander Shire,2012,Units/Apartment,-37.0353437,144.1720041,18761,1002,250,165.3846154,6.058604651,4.008,27,290000,269175
Mount Alexander Shire,2012,Vacant House Block,-37.0353437,144.1720041,18761,1002,250,66.66666667,15.03,4.008,60,112500,111197
Mount Alexander Shire,2011,House,-37.0353437,144.1720041,17591,838,190,158.974359,5.271290322,4.410526316,239,310000,332223
Mount Alexander Shire,2011,Units/Apartment,-37.0353437,144.1720041,17591,838,190,124.1025641,6.752479339,4.410526316,17,242000,237029
Mount Alexander Shire,2011,Vacant House Block,-37.0353437,144.1720041,17591,838,190,51.28205128,16.341,4.410526316,82,100000,106968
Mount Alexander Shire,2010,House,-37.0353437,144.1720041,17591,838,190,158.974359,5.271290322,4.410526316,287,292000,313416
Mount Alexander Shire,2010,Units/Apartment,-37.0353437,144.1720041,17591,838,190,124.1025641,6.752479339,4.410526316,35,255000,241800
Mount Alexander Shire,2010,Vacant House Block,-37.0353437,144.1720041,17591,838,190,51.28205128,16.341,4.410526316,90,90000,98292
Mount Alexander Shire,2009,House,-37.0353437,144.1720041,17591,838,190,158.974359,5.271290322,4.410526316,274,246750,260443
Mount Alexander Shire,2009,Units/Apartment,-37.0353437,144.1720041,17591,838,190,124.1025641,6.752479339,4.410526316,32,225000,225351
Mount Alexander Shire,2009,Vacant House Block,-37.0353437,144.1720041,17591,838,190,51.28205128,16.341,4.410526316,70,85000,86178
Mount Alexander Shire,2008,House,-37.0353437,144.1720041,17591,838,190,158.974359,5.271290322,4.410526316,233,230000,243552
Mount Alexander Shire,2008,Units/Apartment,-37.0353437,144.1720041,17591,838,190,124.1025641,6.752479339,4.410526316,32,205000,204468
Mount Alexander Shire,2008,Vacant House Block,-37.0353437,144.1720041,17591,838,190,51.28205128,16.341,4.410526316,48,86862,93104
Mount Alexander Shire,2007,House,-37.0353437,144.1720041,17591,838,190,158.974359,5.271290322,4.410526316,318,219500,234750
Mount Alexander Shire,2007,Units/Apartment,-37.0353437,144.1720041,17591,838,190,124.1025641,6.752479339,4.410526316,32,207750,224271
Mount Alexander Shire,2007,Vacant House Block,-37.0353437,144.1720041,17591,838,190,51.28205128,16.341,4.410526316,63,87500,88106
Mount Alexander Shire,2006,House,-37.0353437,144.1720041,17066,662,150,169.2307692,3.911818183,4.413333333,236,220000,237254
Mount Alexander Shire,2006,Units/Apartment,-37.0353437,144.1720041,17066,662,150,161.5384615,4.098095239,4.413333333,27,210000,211676
Mount Alexander Shire,2006,Vacant House Block,-37.0353437,144.1720041,17066,662,150,58.65461538,11.28640936,4.413333333,48,76251,76572
